MAKE,MODEL,ODOMETER,PROFIT_MARGIN
Mercury,Milan,75236,769675
Mercury,Milan,75994,850900
Mercury,Milan,76290,540675
Mercury,Milan,76701,117200
Mercury,Milan,77048,632125
Mercury,Milan,77053,439375
Mercury,Milan,79085,700275
Mercury,Milan,79088,568250
Mercury,Milan,79118,892650
Mercury,Milan,79248,487450
Mercury,Milan,79250,367425
Mercury,Milan,79335,499825
Mercury,Milan,79357,147125
Mercury,Milan,79986,337825
Mercury,Milan,79995,308200
Mercury,Milan,80092,379300
Mercury,Milan,80191,700250
Mercury,Milan,80209,740125
Mercury,Milan,80376,701800
Mercury,Milan,80787,406675
Mercury,Milan,81155,811000
Mercury,Milan,81591,116600
Mercury,Milan,82099,339150
Mercury,Milan,82767,640200
Mercury,Milan,83078,780950
Mercury,Milan,83838,295450
Mercury,Milan,83941,579225
Mercury,Milan,84302,700875
Mercury,Milan,85691,791050
Mercury,Milan,85924,599575
Mercury,Milan,86547,580500
Mercury,Milan,87122,348725
Mercury,Milan,87158,641700
Mercury,Milan,87169,338050
Mercury,Milan,87285,881050
Mercury,Milan,87308,570725
Mercury,Milan,87970,640125
Mercury,Milan,88111,409225
Mercury,Milan,88270,611625
Mercury,Milan,88403,358600
Mercury,Milan,88451,540525
Mercury,Milan,88967,540225
Mercury,Milan,89255,308125
Mercury,Milan,89370,600350
Mercury,Milan,89425,307900
Mercury,Milan,89855,530950
Mercury,Milan,90008,360025
Mercury,Milan,90464,369500
Mercury,Milan,91207,521200
Mercury,Milan,91336,670825
Mercury,Milan,91515,499575
Mercury,Milan,91640,702000
Mercury,Milan,91683,539850
Mercury,Milan,91917,369775
Mercury,Milan,92188,671175
Mercury,Milan,92353,479800
Mercury,Milan,92569,690450
Mercury,Milan,92596,682750
Mercury,Milan,92837,430350
Mercury,Milan,92845,480025
Mercury,Milan,93424,356850
Mercury,Milan,93591,338100
Mercury,Milan,93733,509975
Mercury,Milan,93743,640925
Mercury,Milan,93782,560475
Mercury,Milan,94044,115000
Mercury,Milan,94114,419825
Mercury,Milan,94574,459125
Mercury,Milan,94714,348825
Mercury,Milan,94760,650825
Mercury,Milan,95859,489925
Mercury,Milan,96609,609550
Mercury,Milan,96666,530500
Mercury,Milan,96807,691450
Mercury,Milan,96877,600750
Mercury,Milan,97251,518050
Mercury,Milan,97528,571700
Mercury,Milan,98089,450050
Mercury,Milan,98210,680325
Mercury,Milan,98219,510350
Mercury,Milan,98421,298750
Mercury,Milan,99287,630800
Mercury,Milan,99879,257800
Mercury,Milan,99984,298275
Mercury,Milan,100018,671375
Mercury,Milan,100344,520450
Mercury,Milan,100446,439725
Mercury,Milan,100526,549700
Mercury,Milan,100628,319575
Mercury,Milan,100653,609600
Mercury,Milan,101402,510275
Mercury,Milan,101511,530225
Mercury,Milan,102391,520450
Mercury,Milan,102410,660925
Mercury,Milan,102889,499525
Mercury,Milan,102892,651075
Mercury,Milan,103244,632050
Mercury,Milan,103774,389050
Mercury,Milan,104017,562025
Mercury,Milan,104776,509000
Mercury,Milan,104817,448775
Mercury,Milan,105160,246650
Mercury,Milan,105587,399825
Mercury,Milan,105835,418775
Mercury,Milan,105844,470425
Mercury,Milan,106458,531025
Mercury,Milan,106839,258900
Mercury,Milan,107043,379725
Mercury,Milan,107103,298500
Mercury,Milan,107627,269350
Mercury,Milan,107640,541700
Mercury,Milan,107796,228950
Mercury,Milan,107943,207975
Mercury,Milan,107991,269200
Mercury,Milan,108551,499150
Mercury,Milan,108565,521025
Mercury,Milan,109202,390175
Mercury,Milan,109567,419375
Mercury,Milan,110368,408550
Mercury,Milan,110842,318750
Mercury,Milan,110917,440600
Mercury,Milan,111506,349550
Mercury,Milan,111560,460050
Mercury,Milan,111633,650825
Mercury,Milan,111970,329350
Mercury,Milan,112027,450375
Mercury,Milan,112086,562175
Mercury,Milan,112289,350000
Mercury,Milan,112338,419900
Mercury,Milan,112370,570825
Mercury,Milan,112415,479725
Mercury,Milan,112917,420000
Mercury,Milan,113183,532100
Mercury,Milan,113937,632375
Mercury,Milan,114489,249675
Mercury,Milan,114770,390350
Mercury,Milan,115529,580150
Mercury,Milan,117269,288850
Mercury,Milan,117302,410975
Mercury,Milan,117608,253200
Mercury,Milan,118566,430525
Mercury,Milan,118579,571550
Mercury,Milan,118641,289825
Mercury,Milan,119071,611775
Mercury,Milan,119254,227675
Mercury,Milan,119519,208325
Mercury,Milan,119594,249200
Mercury,Milan,120026,339250
Mercury,Milan,120168,379900
Mercury,Milan,120719,280650
Mercury,Milan,120911,137350
Mercury,Milan,121416,389350
Mercury,Milan,121869,440450
Mercury,Milan,122336,233275
Mercury,Milan,123810,288600
Mercury,Milan,123970,218775
Mercury,Milan,124011,279275
Mercury,Milan,124896,158025
Mercury,Milan,125868,290075
Mercury,Milan,126472,430875
Mercury,Milan,126772,63025
Mercury,Milan,127392,466100
Mercury,Milan,127998,319400
Mercury,Milan,128834,471475
Mercury,Milan,129410,194100
Mercury,Milan,130411,369900
Mercury,Milan,130419,399600
Mercury,Milan,130494,358975
Mercury,Milan,130595,349825
Mercury,Milan,132870,188650
Mercury,Milan,135007,289050
Mercury,Milan,135307,139225
Mercury,Milan,136950,259175
Mercury,Milan,137686,218850
Mercury,Milan,138732,481575
Mercury,Milan,139309,359700
Mercury,Milan,140354,158650
Mercury,Milan,140848,193875
Mercury,Milan,142067,355675
Mercury,Milan,142343,248650
Mercury,Milan,143418,149275
Mercury,Milan,144353,159050
Mercury,Milan,145189,309325
Mercury,Milan,145193,259300
Mercury,Milan,145388,209075
Mercury,Milan,145415,350350
Mercury,Milan,145455,380700
Mercury,Milan,145615,199575
Mercury,Milan,145883,310075
Mercury,Milan,146224,209725
Mercury,Milan,146279,290075
Mercury,Milan,147139,149000
Mercury,Milan,148090,128525
Mercury,Milan,149833,309750
Mercury,Milan,150176,189425
Mercury,Milan,150241,88675
Mercury,Milan,152347,240000
Mercury,Milan,155046,159425
Mercury,Milan,155917,199700
Mercury,Milan,160675,301025
Mercury,Milan,161196,36375
Mercury,Milan,161219,229250
Mercury,Milan,161436,67975
Mercury,Milan,163435,107625
Mercury,Milan,167903,220400
Mercury,Milan,174187,159375
Mercury,Milan,175181,90250
Mercury,Milan,175433,290975
Mercury,Milan,180239,210750
Mercury,Milan,184681,169875
Mercury,Milan,186881,189625
Mercury,Milan,186898,147275
Mercury,Milan,195318,119500
Mercury,Milan,196573,170150
Mercury,Milan,217853,70075
Mercury,Milan,233289,89625
Mercury,Milan Hybrid,63302,1161300
Mercury,Milan Hybrid,73221,1050350
Mercury,Milan Hybrid,76852,1020550
Mercury,Milan Hybrid,78311,1000600
Mercury,Milan Hybrid,96949,728575
Mercury,Milan Hybrid,111595,962625
Mercury,Montego,1,59700
Mercury,Montego,12297,713125
Mercury,Montego,33404,419750
Mercury,Montego,53236,448650
Mercury,Montego,57538,641425
Mercury,Montego,58029,479375
Mercury,Montego,59349,823325
Mercury,Montego,64689,398750
Mercury,Montego,69703,460950
Mercury,Montego,71768,288100
Mercury,Montego,72991,389950
Mercury,Montego,77214,713850
Mercury,Montego,83709,399725
Mercury,Montego,84624,428350
Mercury,Montego,85067,419150
Mercury,Montego,87020,459725
Mercury,Montego,88936,560950
Mercury,Montego,91543,76200
Mercury,Montego,92618,531250
Mercury,Montego,93498,208600
Mercury,Montego,94010,521825
Mercury,Montego,94887,359600
Mercury,Montego,98916,309050
Mercury,Montego,99452,420050
Mercury,Montego,100101,399875
Mercury,Montego,102512,187875
Mercury,Montego,102900,259325
Mercury,Montego,104995,370000
Mercury,Montego,106775,551875
Mercury,Montego,106852,389225
Mercury,Montego,107766,187350
Mercury,Montego,108340,542450
Mercury,Montego,108720,107425
Mercury,Montego,108853,482100
Mercury,Montego,109486,399175
Mercury,Montego,110818,258925
Mercury,Montego,111879,440575
Mercury,Montego,112115,218750
Mercury,Montego,112127,269450
Mercury,Montego,112740,127300
Mercury,Montego,113919,310150
Mercury,Montego,114290,520750
Mercury,Montego,114425,430800
Mercury,Montego,114464,239325
Mercury,Montego,116033,118700
Mercury,Montego,116380,562850
Mercury,Montego,116391,117600
Mercury,Montego,116501,319500
Mercury,Montego,116721,87700
Mercury,Montego,117401,369100
Mercury,Montego,119088,218700
Mercury,Montego,121015,299875
Mercury,Montego,121956,198525
Mercury,Montego,123033,82350
Mercury,Montego,123307,430925
Mercury,Montego,123895,279125
Mercury,Montego,125744,288975
Mercury,Montego,126234,401175
Mercury,Montego,127556,401000
Mercury,Montego,128733,199000
Mercury,Montego,128841,209925
Mercury,Montego,129900,341100
Mercury,Montego,131010,239375
Mercury,Montego,132498,300300
Mercury,Montego,132977,149175
Mercury,Montego,134498,260025
Mercury,Montego,134716,183225
Mercury,Montego,135527,269650
Mercury,Montego,136161,229850
Mercury,Montego,136747,98475
Mercury,Montego,136840,280600
Mercury,Montego,137018,229700
Mercury,Montego,138365,219450
Mercury,Montego,138910,208700
Mercury,Montego,139774,240175
Mercury,Montego,140802,472175
Mercury,Montego,143120,194575
Mercury,Montego,143370,73100
Mercury,Montego,144906,260575
Mercury,Montego,145781,181025
Mercury,Montego,146077,219975
Mercury,Montego,153673,230400
Mercury,Montego,156483,161075
Mercury,Montego,156887,57825
Mercury,Montego,160453,99200
Mercury,Montego,161689,129725
Mercury,Montego,166726,129600
Mercury,Montego,172535,179900
Mercury,Montego,174230,229925
Mercury,Montego,194136,160100
Mercury,Montego,200037,34325
Mercury,Montego,209352,149875
Mercury,Montego,,61100
Mercury,Monterey,1,57000
Mercury,Monterey,1,108075
Mercury,Monterey,1,338750
Mercury,Monterey,79586,228925
Mercury,Monterey,80617,189375
Mercury,Monterey,82350,349400
Mercury,Monterey,84999,299550
Mercury,Monterey,90011,269825
Mercury,Monterey,91332,409375
Mercury,Monterey,96115,330300
Mercury,Monterey,96268,350275
Mercury,Monterey,96334,301075
Mercury,Monterey,99055,279975
Mercury,Monterey,102598,521800
Mercury,Monterey,102737,320000
Mercury,Monterey,103134,179600
Mercury,Monterey,104273,577125
Mercury,Monterey,104535,370925
Mercury,Monterey,106787,189425
Mercury,Monterey,110947,108750
Mercury,Monterey,111209,170100
Mercury,Monterey,112637,339075
Mercury,Monterey,117294,109325
Mercury,Monterey,118493,190300
Mercury,Monterey,121844,139750
Mercury,Monterey,121913,79100
Mercury,Monterey,122588,48150
Mercury,Monterey,123095,149250
Mercury,Monterey,124860,290600
Mercury,Monterey,126409,311475
Mercury,Monterey,126445,179825
Mercury,Monterey,126456,148650
Mercury,Monterey,126560,159150
Mercury,Monterey,126695,289775
Mercury,Monterey,126700,209425
Mercury,Monterey,127469,48475
Mercury,Monterey,127737,159725
Mercury,Monterey,138197,98875
Mercury,Monterey,139463,230375
Mercury,Monterey,143785,129125
Mercury,Monterey,153459,43675
Mercury,Monterey,155237,190350
Mercury,Monterey,156235,186300
Mercury,Monterey,158729,79650
Mercury,Monterey,177928,110150
Mercury,Monterey,185646,89750
Mercury,Monterey,187023,34275
Mercury,Monterey,207003,29325
Mercury,Mountaineer,1,49725
Mercury,Mountaineer,1,105425
Mercury,Mountaineer,1,132800
Mercury,Mountaineer,11445,1499050
Mercury,Mountaineer,33356,1442700
Mercury,Mountaineer,34636,1691900
Mercury,Mountaineer,36730,1307950
Mercury,Mountaineer,48157,1651300
Mercury,Mountaineer,48464,1652350
Mercury,Mountaineer,49730,1833250
Mercury,Mountaineer,53376,1601450
Mercury,Mountaineer,53827,1001125
Mercury,Mountaineer,55211,879700
Mercury,Mountaineer,58102,1037800
Mercury,Mountaineer,59179,559975
Mercury,Mountaineer,60046,1308500
Mercury,Mountaineer,60620,1462100
Mercury,Mountaineer,62416,1811600
Mercury,Mountaineer,63374,717550
Mercury,Mountaineer,63626,1691050
Mercury,Mountaineer,64917,1363300
Mercury,Mountaineer,65541,1252250
Mercury,Mountaineer,65831,931550
Mercury,Mountaineer,67048,440375
Mercury,Mountaineer,69929,1080000
Mercury,Mountaineer,72853,880375
Mercury,Mountaineer,73737,275100
Mercury,Mountaineer,74086,749350
Mercury,Mountaineer,74227,931675
Mercury,Mountaineer,74964,510450
Mercury,Mountaineer,75306,698950
Mercury,Mountaineer,75417,868750
Mercury,Mountaineer,75729,470850
Mercury,Mountaineer,76051,1200150
Mercury,Mountaineer,76311,982150
Mercury,Mountaineer,76993,619825
Mercury,Mountaineer,77015,879325
Mercury,Mountaineer,77037,837100
Mercury,Mountaineer,77171,39375
Mercury,Mountaineer,78580,532225
Mercury,Mountaineer,78586,591700
Mercury,Mountaineer,78841,929525
Mercury,Mountaineer,79242,1000075
Mercury,Mountaineer,79632,739450
Mercury,Mountaineer,79747,887850
Mercury,Mountaineer,79955,761100
Mercury,Mountaineer,79999,39375
Mercury,Mountaineer,80528,1190900
Mercury,Mountaineer,80591,501575
Mercury,Mountaineer,81138,681675
Mercury,Mountaineer,82320,447875
Mercury,Mountaineer,82611,759925
Mercury,Mountaineer,82885,723475
Mercury,Mountaineer,82899,559200
Mercury,Mountaineer,82946,430975
Mercury,Mountaineer,83256,989925
Mercury,Mountaineer,83298,717300
Mercury,Mountaineer,83477,157675
Mercury,Mountaineer,83685,659400
Mercury,Mountaineer,84073,863875
Mercury,Mountaineer,84125,979250
Mercury,Mountaineer,84139,499525
Mercury,Mountaineer,85113,218275
Mercury,Mountaineer,85245,949400
Mercury,Mountaineer,85398,780200
Mercury,Mountaineer,85432,530650
Mercury,Mountaineer,86319,496475
Mercury,Mountaineer,86579,1001150
Mercury,Mountaineer,86584,370275
Mercury,Mountaineer,86718,404475
Mercury,Mountaineer,87181,970150
Mercury,Mountaineer,87897,1032250
Mercury,Mountaineer,88087,771250
Mercury,Mountaineer,88326,1099300
Mercury,Mountaineer,89505,420425
Mercury,Mountaineer,90419,671250
Mercury,Mountaineer,90685,651550
Mercury,Mountaineer,91260,642800
Mercury,Mountaineer,91310,699825
Mercury,Mountaineer,91464,349900
Mercury,Mountaineer,91590,279550
Mercury,Mountaineer,92456,698925
Mercury,Mountaineer,92706,699375
Mercury,Mountaineer,92733,758175
Mercury,Mountaineer,93098,645000
Mercury,Mountaineer,93581,690675
Mercury,Mountaineer,93652,467675
Mercury,Mountaineer,93764,760225
Mercury,Mountaineer,94015,803225
Mercury,Mountaineer,94059,653700
Mercury,Mountaineer,94179,991525
Mercury,Mountaineer,94203,1111675
Mercury,Mountaineer,94218,88550
Mercury,Mountaineer,94421,689750
Mercury,Mountaineer,94755,728050
Mercury,Mountaineer,94766,509125
Mercury,Mountaineer,94847,350525
Mercury,Mountaineer,94953,528000
Mercury,Mountaineer,95089,431125
Mercury,Mountaineer,95872,888050
Mercury,Mountaineer,95997,830675
Mercury,Mountaineer,96110,407425
Mercury,Mountaineer,96211,280625
Mercury,Mountaineer,96325,489625
Mercury,Mountaineer,96711,411300
Mercury,Mountaineer,97622,959675
Mercury,Mountaineer,97792,561400
Mercury,Mountaineer,98117,507925
Mercury,Mountaineer,98118,590575
Mercury,Mountaineer,98220,132350
Mercury,Mountaineer,98656,518600
Mercury,Mountaineer,98667,939875
Mercury,Mountaineer,98681,369975
Mercury,Mountaineer,98839,600450
Mercury,Mountaineer,98845,721400
Mercury,Mountaineer,99540,189550
Mercury,Mountaineer,100451,972750
Mercury,Mountaineer,100733,798425
Mercury,Mountaineer,100768,257875
Mercury,Mountaineer,100927,218775
Mercury,Mountaineer,101442,920625
Mercury,Mountaineer,101505,518050
Mercury,Mountaineer,101555,149575
Mercury,Mountaineer,101600,832425
Mercury,Mountaineer,101656,163575
Mercury,Mountaineer,101787,852750
Mercury,Mountaineer,102031,338850
Mercury,Mountaineer,102068,318925
Mercury,Mountaineer,102166,338475
Mercury,Mountaineer,102180,701000
Mercury,Mountaineer,102450,539425
Mercury,Mountaineer,103381,299650
Mercury,Mountaineer,103578,619725
Mercury,Mountaineer,103824,461525
Mercury,Mountaineer,104141,960525
Mercury,Mountaineer,104669,325350
Mercury,Mountaineer,105114,90100
Mercury,Mountaineer,106321,218050
Mercury,Mountaineer,107202,143025
Mercury,Mountaineer,107509,400550
Mercury,Mountaineer,108112,227875
Mercury,Mountaineer,108868,279725
Mercury,Mountaineer,109005,983800
Mercury,Mountaineer,109026,469825
Mercury,Mountaineer,109108,670750
Mercury,Mountaineer,109131,328400
Mercury,Mountaineer,109397,217325
Mercury,Mountaineer,109554,770800
Mercury,Mountaineer,109609,198700
Mercury,Mountaineer,109917,418475
Mercury,Mountaineer,110042,118075
Mercury,Mountaineer,110158,409025
Mercury,Mountaineer,110541,731875
Mercury,Mountaineer,110630,87375
Mercury,Mountaineer,110639,700600
Mercury,Mountaineer,110842,411225
Mercury,Mountaineer,110853,289575
Mercury,Mountaineer,110883,871675
Mercury,Mountaineer,111115,730975
Mercury,Mountaineer,111150,330825
Mercury,Mountaineer,111155,280225
Mercury,Mountaineer,111272,1160150
Mercury,Mountaineer,111472,387725
Mercury,Mountaineer,111905,418950
Mercury,Mountaineer,112058,219250
Mercury,Mountaineer,112498,27425
Mercury,Mountaineer,112943,280700
Mercury,Mountaineer,112960,350850
Mercury,Mountaineer,113072,459075
Mercury,Mountaineer,113139,963150
Mercury,Mountaineer,113195,519300
Mercury,Mountaineer,113266,449625
Mercury,Mountaineer,113423,571125
Mercury,Mountaineer,113525,130375
Mercury,Mountaineer,113540,259025
Mercury,Mountaineer,113757,460900
Mercury,Mountaineer,113847,399350
Mercury,Mountaineer,113923,298825
Mercury,Mountaineer,114275,530650
Mercury,Mountaineer,114622,398950
Mercury,Mountaineer,114816,399900
Mercury,Mountaineer,115132,389925
Mercury,Mountaineer,115759,673825
Mercury,Mountaineer,116744,39475
Mercury,Mountaineer,116784,599350
Mercury,Mountaineer,117006,270425
Mercury,Mountaineer,117043,340675
Mercury,Mountaineer,117168,500500
Mercury,Mountaineer,117208,78250
Mercury,Mountaineer,117244,279200
Mercury,Mountaineer,118492,364550
Mercury,Mountaineer,118675,551550
Mercury,Mountaineer,119425,246800
Mercury,Mountaineer,119585,349100
Mercury,Mountaineer,119618,300050
Mercury,Mountaineer,119845,280575
Mercury,Mountaineer,120549,440525
Mercury,Mountaineer,120805,300225
Mercury,Mountaineer,121240,340850
Mercury,Mountaineer,121611,248775
Mercury,Mountaineer,121643,52775
Mercury,Mountaineer,121947,800900
Mercury,Mountaineer,122561,239750
Mercury,Mountaineer,122753,489475
Mercury,Mountaineer,122869,525725
Mercury,Mountaineer,123206,480100
Mercury,Mountaineer,123919,209650
Mercury,Mountaineer,123954,449175
Mercury,Mountaineer,124221,449725
Mercury,Mountaineer,124854,410000
Mercury,Mountaineer,125286,159675
Mercury,Mountaineer,125565,649600
Mercury,Mountaineer,125629,240075
Mercury,Mountaineer,125641,289875
Mercury,Mountaineer,125704,619125
Mercury,Mountaineer,126017,229725
Mercury,Mountaineer,126151,358625
Mercury,Mountaineer,126424,178750
Mercury,Mountaineer,126610,250550
Mercury,Mountaineer,126610,460050
Mercury,Mountaineer,126660,550525
Mercury,Mountaineer,126666,280175
Mercury,Mountaineer,126952,380975
Mercury,Mountaineer,127069,209175
Mercury,Mountaineer,127209,348100
Mercury,Mountaineer,127211,347475
Mercury,Mountaineer,127251,300325
Mercury,Mountaineer,127252,229375
Mercury,Mountaineer,127275,450750
Mercury,Mountaineer,127294,99600
Mercury,Mountaineer,127585,147100
Mercury,Mountaineer,127780,217800
Mercury,Mountaineer,127976,611675
Mercury,Mountaineer,128114,196500
Mercury,Mountaineer,128169,472500
Mercury,Mountaineer,128635,401100
Mercury,Mountaineer,128985,370425
Mercury,Mountaineer,129056,97975
Mercury,Mountaineer,129193,209000
Mercury,Mountaineer,129279,360875
Mercury,Mountaineer,129508,219750
Mercury,Mountaineer,129590,399675
Mercury,Mountaineer,129622,240150
Mercury,Mountaineer,129649,279875
Mercury,Mountaineer,129760,599975
Mercury,Mountaineer,130131,188425
Mercury,Mountaineer,130289,289925
Mercury,Mountaineer,130446,209400
Mercury,Mountaineer,130486,479350
Mercury,Mountaineer,130750,459375
Mercury,Mountaineer,131132,259700
Mercury,Mountaineer,131164,179900
Mercury,Mountaineer,131688,178825
Mercury,Mountaineer,131855,333425
Mercury,Mountaineer,132138,569850
Mercury,Mountaineer,132274,168600
Mercury,Mountaineer,132765,179350
Mercury,Mountaineer,132857,217300
Mercury,Mountaineer,133296,99225
Mercury,Mountaineer,133401,22825
Mercury,Mountaineer,133802,319750
Mercury,Mountaineer,133821,149225
Mercury,Mountaineer,133957,78950
Mercury,Mountaineer,133961,43300
Mercury,Mountaineer,134015,239450
Mercury,Mountaineer,134509,680550
Mercury,Mountaineer,135894,148750
Mercury,Mountaineer,135989,451125
Mercury,Mountaineer,136382,351625
Mercury,Mountaineer,136699,144175
Mercury,Mountaineer,137346,288950
Mercury,Mountaineer,137428,220600
Mercury,Mountaineer,137594,391050
Mercury,Mountaineer,138743,430925
Mercury,Mountaineer,138809,330525
Mercury,Mountaineer,138815,350475
Mercury,Mountaineer,138854,360550
Mercury,Mountaineer,138899,409725
Mercury,Mountaineer,139116,550500
Mercury,Mountaineer,139378,239275
Mercury,Mountaineer,139585,388950
Mercury,Mountaineer,139652,29225
Mercury,Mountaineer,139761,221425
Mercury,Mountaineer,139841,330700
Mercury,Mountaineer,140119,249500
Mercury,Mountaineer,140787,428675
Mercury,Mountaineer,141151,39450
Mercury,Mountaineer,141200,230700
Mercury,Mountaineer,141690,296400
Mercury,Mountaineer,141899,209475
Mercury,Mountaineer,142480,305550
Mercury,Mountaineer,142670,105075
Mercury,Mountaineer,142764,98500
Mercury,Mountaineer,143495,450050
Mercury,Mountaineer,143680,68400
Mercury,Mountaineer,143812,84450
Mercury,Mountaineer,143839,189500
Mercury,Mountaineer,143960,430050
Mercury,Mountaineer,144063,178700
Mercury,Mountaineer,144384,168875
Mercury,Mountaineer,144527,348725
Mercury,Mountaineer,144543,108400
Mercury,Mountaineer,145095,73650
Mercury,Mountaineer,145107,149250
Mercury,Mountaineer,145422,149325
Mercury,Mountaineer,145668,541450
Mercury,Mountaineer,146574,68050
Mercury,Mountaineer,146903,109500
Mercury,Mountaineer,147436,499525
Mercury,Mountaineer,147621,108250
Mercury,Mountaineer,147663,250375
Mercury,Mountaineer,148176,109775
Mercury,Mountaineer,148471,78050
Mercury,Mountaineer,148864,99600
Mercury,Mountaineer,148931,289550
Mercury,Mountaineer,148946,219825
Mercury,Mountaineer,149057,360550
Mercury,Mountaineer,149119,199800
Mercury,Mountaineer,149547,68575
Mercury,Mountaineer,149851,210425
Mercury,Mountaineer,149923,108350
Mercury,Mountaineer,150499,240625
Mercury,Mountaineer,150831,169675
Mercury,Mountaineer,151152,350750
Mercury,Mountaineer,151293,149400
Mercury,Mountaineer,151337,128725
Mercury,Mountaineer,151551,99525
Mercury,Mountaineer,151763,169425
Mercury,Mountaineer,152055,290350
Mercury,Mountaineer,152418,200050
Mercury,Mountaineer,152535,300275
Mercury,Mountaineer,152605,119425
Mercury,Mountaineer,153070,155125
Mercury,Mountaineer,153150,159200
Mercury,Mountaineer,153445,149425
Mercury,Mountaineer,153890,319900
Mercury,Mountaineer,154203,150025
Mercury,Mountaineer,154977,185175
Mercury,Mountaineer,155393,53375
Mercury,Mountaineer,155430,349750
Mercury,Mountaineer,155702,167925
Mercury,Mountaineer,156943,149625
Mercury,Mountaineer,157217,240800
Mercury,Mountaineer,157650,244150
Mercury,Mountaineer,157975,57975
Mercury,Mountaineer,157992,39300
Mercury,Mountaineer,158437,229925
Mercury,Mountaineer,158604,315800
Mercury,Mountaineer,158835,164975
Mercury,Mountaineer,159527,230375
Mercury,Mountaineer,159799,100000
Mercury,Mountaineer,160188,108725
Mercury,Mountaineer,160616,224825
Mercury,Mountaineer,161519,250050
Mercury,Mountaineer,161670,119125
Mercury,Mountaineer,161689,149075
Mercury,Mountaineer,161822,249875
Mercury,Mountaineer,162013,80200
Mercury,Mountaineer,162293,139300
Mercury,Mountaineer,163688,159575
Mercury,Mountaineer,164412,300825
Mercury,Mountaineer,164543,69475
Mercury,Mountaineer,164780,130300
Mercury,Mountaineer,164893,209200
Mercury,Mountaineer,164997,190150
Mercury,Mountaineer,165004,399675
Mercury,Mountaineer,165482,159925
Mercury,Mountaineer,166212,220700
Mercury,Mountaineer,166284,109950
Mercury,Mountaineer,166679,179975
Mercury,Mountaineer,167035,452550
Mercury,Mountaineer,168168,169800
Mercury,Mountaineer,168412,73500
Mercury,Mountaineer,169062,114225
Mercury,Mountaineer,170868,190250
Mercury,Mountaineer,172975,180650
Mercury,Mountaineer,173574,230425
Mercury,Mountaineer,174016,149475
Mercury,Mountaineer,174857,170550
Mercury,Mountaineer,175347,149950
Mercury,Mountaineer,175649,85575
Mercury,Mountaineer,177936,297075
Mercury,Mountaineer,178070,210675
Mercury,Mountaineer,178328,149725
Mercury,Mountaineer,178758,79800
Mercury,Mountaineer,178956,119675
Mercury,Mountaineer,179187,109250
Mercury,Mountaineer,181514,350800
Mercury,Mountaineer,183007,129950
Mercury,Mountaineer,184054,184975
Mercury,Mountaineer,187522,322000
Mercury,Mountaineer,189131,179625
Mercury,Mountaineer,189874,190525
Mercury,Mountaineer,190561,199900
Mercury,Mountaineer,191709,210575
Mercury,Mountaineer,191782,121125
Mercury,Mountaineer,192212,79925
Mercury,Mountaineer,196024,59575
Mercury,Mountaineer,199169,44775
Mercury,Mountaineer,200738,32200
Mercury,Mountaineer,201536,59725
Mercury,Mountaineer,202312,29875
Mercury,Mountaineer,209591,180750
Mercury,Mountaineer,209808,84400
Mercury,Mountaineer,209991,109650
Mercury,Mountaineer,210808,100175
Mercury,Mountaineer,211008,89025
Mercury,Mountaineer,218661,90550
Mercury,Mountaineer,220316,145250
Mercury,Mountaineer,222218,37225
Mercury,Mountaineer,222540,105825
Mercury,Mountaineer,222900,69225
Mercury,Mountaineer,225881,105225
Mercury,Mountaineer,225895,49575
Mercury,Mountaineer,227626,330700
Mercury,Mountaineer,227637,340300
Mercury,Mountaineer,236624,128275
Mercury,Mountaineer,262040,105350
Mercury,Mountaineer,313814,37525
Mercury,Mountaineer,395827,241425
Mercury,Mystique,120296,140550
Mercury,Mystique,144717,49675
Mercury,Sable,1,39100
Mercury,Sable,11970,48575
Mercury,Sable,23344,135100
Mercury,Sable,28283,859675
Mercury,Sable,30187,200250
Mercury,Sable,40712,799825
Mercury,Sable,44096,159775
Mercury,Sable,50460,291225
Mercury,Sable,51852,79750
Mercury,Sable,53642,798350
Mercury,Sable,59875,129400
Mercury,Sable,61037,679700
Mercury,Sable,62299,149900
Mercury,Sable,62535,231075
Mercury,Sable,63157,467625
Mercury,Sable,65308,890450
Mercury,Sable,66450,220150
Mercury,Sable,66614,579450
Mercury,Sable,66632,721550
Mercury,Sable,66770,191050
Mercury,Sable,67623,672400
Mercury,Sable,69663,190250
Mercury,Sable,69716,311575
Mercury,Sable,70249,139875
Mercury,Sable,70464,260500
Mercury,Sable,71060,210075
Mercury,Sable,71806,90375
Mercury,Sable,73548,679800
Mercury,Sable,74047,342225
Mercury,Sable,75029,360675
Mercury,Sable,75379,910900
Mercury,Sable,75429,84250
Mercury,Sable,75942,802500
Mercury,Sable,77851,109900
Mercury,Sable,78800,609225
Mercury,Sable,78942,49850
Mercury,Sable,79081,99500
Mercury,Sable,80053,610450
Mercury,Sable,80205,34025
Mercury,Sable,80242,210075
Mercury,Sable,80380,559925
Mercury,Sable,80844,21875
Mercury,Sable,81588,498525
Mercury,Sable,83388,99225
Mercury,Sable,83945,498475
Mercury,Sable,84411,31525
Mercury,Sable,85472,99200
Mercury,Sable,86363,221125
Mercury,Sable,87340,340850
Mercury,Sable,87533,155275
Mercury,Sable,87801,109425
Mercury,Sable,88314,179625
Mercury,Sable,88880,13950
Mercury,Sable,89486,210575
Mercury,Sable,89832,559900
